"X","video_group","spike_experience1","spike_experience2","gender","age","sports","distracted","sound","video","excitement_score","understanding_score","positive_hw","negative_hw","num_touches","num_poss_changes","point_duration","num_body_blocks","num_dives","commentary","scoreboard","jersey","fans_cheering","slowmo_replay","new_rules","control","spike_ordered_id","control_diff"
3,1,"Have played some/familiar with the game","","Female","18-25","Basketball, Volleyball, Ice hockey ","No","Sound on",8,7,9,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","Poor production value, Again couldn’t see ball",10,3,10.8,1,1,1,0,1,1,1,0,0,598,1
4,1,"Never played, unfamiliar with game","Do not/rarely watch sports","Male","18-25","Basketball, Tennis, American Football","No","Sound on",8,9,6,"High pace and energy of the point, Uncertainty of who will win the point","Difficult to understand",10,3,10.8,1,1,1,0,1,1,1,0,0,599,1
5,1,"Have played some/familiar with the game","Do not/rarely watch sports","Female","18-25","Basketball, American Football","No","Sound on",8,8,3,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","Point was too short/long",10,3,10.8,1,1,1,0,1,1,1,0,0,600,3
6,1,"Experienced player","","Male","18-25","American Football, Volleyball, Hockey","No","Sound off",8,7,3,"High pace and energy of the point, Athleticism of the players","",10,3,10.8,1,1,1,0,1,1,1,0,0,601,1
7,1,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","18-25","Basketball, Baseball, American Football, Boxing","Yes","Sound on",8,7,1,"Uncertainty of who will win the point","",10,3,10.8,1,1,1,0,1,1,1,0,0,602,0
8,1,"Have played some/familiar with the game","","Female","18-25","Basketball, Tennis, American Football","No","Sound on",8,10,2,"High pace and energy of the point, Athleticism of the players","",10,3,10.8,1,1,1,0,1,1,1,0,0,603,2
9,1,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","18-25","Basketball, Baseball, American Football","No","Sound on",8,10,1,"Uncertainty of who will win the point, Length of point","",10,3,10.8,1,1,1,0,1,1,1,0,0,604,4
10,1,"Have played some/familiar with the game","","Female","18-25","Basketball, Tennis, American Football","No","Sound on",8,10,2,"High pace and energy of the point, Athleticism of the players","",10,3,10.8,1,1,1,0,1,1,1,0,0,605,2
11,1,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, Tennis, Volleyball","No","Sound on",8,10,10,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,3,10.8,1,1,1,0,1,1,1,0,0,606,0
12,1,"Experienced player","","Male","18-25","Baseball, American Football, Volleyball","No","Sound on",8,8,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,3,10.8,1,1,1,0,1,1,1,0,0,607,-1
13,1,"Experienced player","","Male","18-25","Baseball, American Football","No","Sound on",8,8,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,3,10.8,1,1,1,0,1,1,1,0,0,608,3
14,1,"Have played some/familiar with the game","","Male","18-25","","Yes","Sound on",8,9,6,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,3,10.8,1,1,1,0,1,1,1,0,0,609,4
15,1,"Experienced player","","Male","26-35","Soccer, Baseball, Esports","No","Sound on",8,10,1,"High pace and energy of the point, Athleticism of the players, Length of point, Good production value","",10,3,10.8,1,1,1,0,1,1,1,0,0,610,5
16,1,"Experienced player","","Male","18-25","American Football, Hockey, lacrosse","No","Sound on",8,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,3,10.8,1,1,1,0,1,1,1,0,0,611,3
17,1,"Have played some/familiar with the game","Do not/rarely watch sports","Male","13-17","Basketball, American Football, Mans volleyball ","No","Sound on",8,8,1,"Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,3,10.8,1,1,1,0,1,1,1,0,0,612,2
18,1,"Experienced player","","Male","26-35","Tennis, Volleyball, Table Tennis","No","Sound on",8,7,1,"Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,3,10.8,1,1,1,0,1,1,1,0,0,613,4
19,1,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound off",8,7,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,3,10.8,1,1,1,0,1,1,1,0,0,614,0
20,1,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound off",8,7,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,3,10.8,1,1,1,0,1,1,1,0,0,615,0
21,1,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound off",8,7,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,3,10.8,1,1,1,0,1,1,1,0,0,616,0
22,1,"Experienced player","","Male","13-17","American Football, hockey","No","Sound off",8,6,3,"Uncertainty of who will win the point","Slow Pace, Poor production value",10,3,10.8,1,1,1,0,1,1,1,0,0,617,-2
23,1,"Have played some/familiar with the game","","Male","18-25","Basketball, American Football, Volleyball","No","Sound on",8,7,3,"High pace and energy of the point, Athleticism of the players","Poor production value",10,3,10.8,1,1,1,0,1,1,1,0,0,618,-1
24,1,"Have played some/familiar with the game","Watch sports at least semi-regularly","Watch sports at least semi-regularly","18-25","Basketball, American Football, Volleyball","No","Sound off",8,8,3,"High pace and energy of the point, Athleticism of the players, Length of point","Poor production value",10,4,8.98,1,0,0,0,1,1,0,0,0,619,2
25,1,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football","No","Sound on",8,10,1,"High pace and energy of the point, Athleticism of the players","n/a",10,4,8.98,1,0,0,0,1,1,0,0,0,620,0
26,1,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, Baseball","Yes","Sound off",8,6,6,"High pace and energy of the point, Athleticism of the players, Length of point","Poor production value",10,4,8.98,1,0,0,0,1,1,0,0,0,621,2
27,1,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",8,8,7,"Uncertainty of who will win the point, Length of point, Good production value","Slow Pace",10,4,8.98,1,0,0,0,1,1,0,0,0,622,1
28,1,"Experienced player","","Male","18-25","Soccer, Boxing // MMA ","No","Sound on",8,9,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","Pocket at the end kinda sucks ",10,4,8.98,1,0,0,0,1,1,0,0,0,623,1
29,1,"Experienced player","","Male","18-25","Volleyball","No","Sound on",8,4,1,"Athleticism of the players","Poor production value",10,4,8.98,1,0,0,0,1,1,0,0,0,624,0
30,1,"Have played some/familiar with the game","","Male","36 & older","Basketball, Golf","No","Sound on",8,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,625,5
31,1,"Experienced player","","Male","18-25","Baseball, Tennis, American Football","No","Sound on",8,8,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,626,2
32,1,"Experienced player","","Male","18-25","Baseball, Tennis, American Football","No","Sound on",8,8,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,627,2
33,1,"Experienced player","","Male","18-25","American Football, Volleyball, Hockey","Yes","Sound on",8,6,10,"Athleticism of the players, Length of point","Point was predictable",10,4,8.98,1,0,0,0,1,1,0,0,0,628,0
34,1,"Experienced player","","Male","18-25","Basketball, American Football, Disc golf","No","Sound on",8,8,3,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,629,4
35,1,"Experienced player","","Male","18-25","Basketball, Tennis, Volleyball","No","Sound on",8,5,6,"Uncertainty of who will win the point, Length of point","Slow Pace",10,4,8.98,1,0,0,0,1,1,0,0,0,630,1
36,1,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Lacrosse","Yes","Sound off",8,10,10,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Good production value","Difficult to understand",10,4,8.98,1,0,0,0,1,1,0,0,0,631,0
37,1,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Hockey ","No","Sound on",8,7,1,"Uncertainty of who will win the point, Length of point","",10,4,8.98,1,0,0,0,1,1,0,0,0,632,3
38,1,"Experienced player","","Male","26-35","Soccer, Tennis, American Football","No","Sound off",8,10,4,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,633,1
39,1,"Experienced player","","Male","36 & older","","No","Sound off",8,9,10,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,634,5
40,1,"Experienced player","","Male","18-25","Basketball, American Football, Esports","Yes","Sound off",8,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","Normal hits/bad hits/non-technical hits",10,4,8.98,1,0,0,0,1,1,0,0,0,635,1
41,1,"Experienced player","","Female","18-25","Soccer, Tennis, Volleyball","No","Sound on",8,10,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,636,4
48,3,"Experienced player","","Male","18-25","Basketball, American Football","No","Sound on",8,7,1,"Uncertainty of who will win the point","",10,4,8.98,1,0,0,0,1,1,0,0,0,637,2
49,3,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, Tennis, American Football","No","Sound on",8,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Length of point","Poor production value",10,4,8.98,1,0,0,0,1,1,0,0,0,638,3
50,3,"Have played some/familiar with the game","","Male","18-25","Soccer, Golf, Hockey","No","Sound on",8,8,3,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,639,4
51,3,"Experienced player","","Male","18-25","Soccer, Basketball","No","Sound on",8,9,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,4,8.98,1,0,0,0,1,1,0,0,0,640,4
52,3,"Have played some/familiar with the game","","Male","18-25","Baseball, American Football, Volleyball","No","Sound on",8,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,641,4
53,3,"Experienced player","","Male","13-17","Soccer","No","Sound on",8,8,8,"High pace and energy of the point, Athleticism of the players","Difficult to understand",10,4,8.98,1,0,0,0,1,1,0,0,0,642,3
54,3,"Experienced player","","Female","18-25","Soccer, Basketball, Volleyball","No","Sound on",8,9,5,"High pace and energy of the point, Athleticism of the players, Length of point","Poor production value, Difficult to understand",10,4,8.98,1,0,0,0,1,1,0,0,0,643,4
55,3,"Experienced player","","Male","18-25","Soccer, Tennis","Yes","Sound on",8,4,4,"Length of point","Point was too short/long",10,4,8.98,1,0,0,0,1,1,0,0,0,644,-4
56,3,"Experienced player","","Male","18-25","American Football, Disc golf, spikeball","No","Sound on",8,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","None",10,4,8.98,1,0,0,0,1,1,0,0,0,645,5
57,3,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football","No","Sound on",8,9,1,"High pace and energy of the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,646,4
58,3,"Experienced player","","Male","18-25","Tennis, American Football, Volleyball","No","Sound on",8,9,3,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",10,4,8.98,1,0,0,0,1,1,0,0,0,647,6
59,3,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Volleyball","No","Sound on",8,8,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","Poor production value",10,4,8.98,1,0,0,0,1,1,0,0,0,648,4
60,3,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Soccer, Basketball, Baseball, Tennis, American Football, Golf, Volleyball, Ultimate. Anything really ","Yes","Sound on",8,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",10,4,8.98,1,0,0,0,1,1,0,0,0,649,3
